tweet_id,favorite_count,retweet_count,created_at,retweet
832088576586297345,62,2,Thu Feb 16 04:45:50 +0000 2017,False
832040443403784192,0,9535,Thu Feb 16 01:34:34 +0000 2017,True
832032802820481025,17782,4620,Thu Feb 16 01:04:13 +0000 2017,False
831939777352105988,23875,6087,Wed Feb 15 18:54:34 +0000 2017,False
831926988323639298,334,34,Wed Feb 15 18:03:45 +0000 2017,False
831911600680497154,27471,6448,Wed Feb 15 17:02:36 +0000 2017,False
831670449226514432,10389,1801,Wed Feb 15 01:04:21 +0000 2017,False
831650051525054464,7097,1911,Tue Feb 14 23:43:18 +0000 2017,False
831552930092285952,8944,2301,Tue Feb 14 17:17:22 +0000 2017,False
831322785565769729,9250,1539,Tue Feb 14 02:02:51 +0000 2017,False
831315979191906304,6518,1118,Tue Feb 14 01:35:49 +0000 2017,False
831309418084069378,11714,2448,Tue Feb 14 01:09:44 +0000 2017,False
831262627380748289,11861,2028,Mon Feb 13 22:03:49 +0000 2017,False
830956169170665475,7942,1486,Mon Feb 13 01:46:03 +0000 2017,False
830583320585068544,66525,16631,Sun Feb 12 01:04:29 +0000 2017,False
830173239259324417,0,5645,Fri Feb 10 21:54:58 +0000 2017,True
830097400375152640,9764,2915,Fri Feb 10 16:53:37 +0000 2017,False
829878982036299777,0,4970,Fri Feb 10 02:25:42 +0000 2017,True
829861396166877184,12201,1924,Fri Feb 10 01:15:49 +0000 2017,False
829501995190984704,31617,10513,Thu Feb 09 01:27:41 +0000 2017,False
829449946868879360,10435,2006,Wed Feb 08 22:00:52 +0000 2017,False
829141528400556032,24314,7285,Wed Feb 08 01:35:19 +0000 2017,False
829011960981237760,53048,16219,Tue Feb 07 17:00:28 +0000 2017,False
828801551087042563,0,3402,Tue Feb 07 03:04:22 +0000 2017,True
828770345708580865,25518,5830,Tue Feb 07 01:00:22 +0000 2017,False
828708714936930305,36385,11106,Mon Feb 06 20:55:28 +0000 2017,False
828650029636317184,9478,1338,Mon Feb 06 17:02:17 +0000 2017,False
828409743546925057,6342,1161,Mon Feb 06 01:07:28 +0000 2017,False
828408677031882754,7657,1284,Mon Feb 06 01:03:14 +0000 2017,False
828381636999917570,12554,2204,Sun Feb 05 23:15:47 +0000 2017,False
828376505180889089,7362,1063,Sun Feb 05 22:55:23 +0000 2017,False
828372645993398273,12539,2917,Sun Feb 05 22:40:03 +0000 2017,False
828361771580813312,2189,173,Sun Feb 05 21:56:51 +0000 2017,False
828046555563323392,11729,2864,Sun Feb 05 01:04:17 +0000 2017,False
828011680017821696,10339,2140,Sat Feb 04 22:45:42 +0000 2017,False
827933404142436356,20049,5225,Sat Feb 04 17:34:40 +0000 2017,False
827653905312006145,15468,3012,Fri Feb 03 23:04:02 +0000 2017,False
827600520311402496,7444,936,Fri Feb 03 19:31:54 +0000 2017,False
